(GI)	O
events	O
(see	O
WARNINGS	O
)	O

ADVERSE	O
REACTIONS	O
In	O
patients	B-D010361
taking	O
etodolac	B-D017308
or	O
other	O
NSAIDs,	O
the	O
most	O
frequently	O
reported	O
adverse	O
experiences	O
occurring	O
in	O
approximately	O
1	O
to	O
10%	O
of	O
patients	B-D010361
are:	O
Gastrointestinal	O
experiences	O
including:	O
abdominal	B-D015746
pain,	I-D015746
constipation,	B-D003248
diarrhea,	B-D003967
dyspepsia,	B-D004415
flatulence,	B-D005414
gross	O
bleeding/perforation,	O
heartburn,	B-D006356
nausea,	B-D009325
GI	O
ulcers	B-D014456
(gastric/duodenal),	O
vomiting	B-D014839
	O

Other	O
events	O
including:	O
abnormal	O
renal	O
function,	O
anemia,	B-D000740
dizziness,	B-D004244
edema,	B-D004487
elevated	O
liver	B-D008099
enzymes,	B-D004798
headaches,	B-D006261
increased	O
bleeding	B-D001760
time,	I-D001760
pruritis,	O
rashes,	O
tinnitus	B-D014012
	O

Adverse-reaction	O
information	O
for	O
etodolac	B-D017308
was	O
derived	O
from	O
2,629	O
arthritic	B-D001154
patients	B-D010361
treated	O
with	O
etodolac	B-D017308
in	O
double-blind	O
and	O
open-label	O
clinical	B-D016430
trials	I-D016430
of	O
4	O
to	O
320	O
weeks	O
in	O
duration	O
and	O
worldwide	O
postmarketing	O
surveillance	O
studies	O

In	O
clinical	B-D016430
trials,	I-D016430
most	O
adverse	O
reactions	O
were	O
mild	O
and	O
transient	O

The	O
discontinuation	O
rate	O
in	O
controlled	B-D018848
clinical	I-D018848
trials,	I-D018848
because	O
of	O
adverse	O
events,	O
was	O
up	O
to	O
10%	O
for	O
patients	B-D010361
treated	O
with	O
etodolac	B-D017308
	O

New	O
patient	O
complaints	O
(with	O
an	O
incidence	B-D015994
greater	O
than	O
or	O
equal	O
to	O
1%)	O
are	O
listed	O
below	O
by	O
body	O
system	O

The	O
incidences	B-D015994
were	O
determined	O
from	O
clinical	B-D016430
trials	I-D016430
involving	O
465	O
patients	B-D010361
with	O
osteoarthritis	B-D010003
treated	O
with	O
300	O
to	O
500	O
mg	O
of	O
etodolac	B-D017308
b.i.d	O

(i.e.,	O
600	O
to	O
1,000	O
mg/day)	O

Incidence	B-D015994
Greater	O
Than	O
Or	O
Equal	O
To	O
1%	O
-	O
Probably	O
Causally	O
Related	O
Body	O
as	O
a	O
whole	O
-	O
Chills	B-D023341
and	O
fever	B-D005334
	O

Digestive	B-D004064
system	I-D004064
-	O
Dyspepsia	B-D004415
(10%),	O
abdominal	B-D015746
pain*,	I-D015746
diarrhea*,	B-D003967
flatulence*,	B-D005414
nausea*,	B-D009325
constipation,	B-D003248
gastritis,	B-D005756
melena,	B-D008551
vomiting	B-D014839
	O

Nervous	B-D009420
system	I-D009420
-	O
Asthenia/malaise*,	B-D001247
dizziness*,	B-D004244
depression,	B-D003863
nervousness	O

Skin	B-D012867
and	O
appendages	O
-	O
Pruritus,	B-D011537
rash	O

Special	O
senses	O
-	O
Blurred	O
vision,	O
tinnitus	B-D014012
	O

Urogenital	B-D014566
system	I-D014566
-	O
Dysuria,	B-D053159
urinary	O
frequency	O

*	O
Drug-related	O
patient	O
complaints	O
occurring	O
in	O
3	O
to	O
9%	O
of	O
patients	B-D010361
treated	O
with	O
etodolac	B-D017308
	O

Drug-related	O
patient-complaints	O
occurring	O
in	O
fewer	O
than	O
3%,	O
but	O
more	O
than	O
1%,	O
are	O
unmarked	O

Incidence	B-D015994
Less	O
Than	O
1%	O
-	O
Probably	O
Causally	O
Related	O
(Adverse	O
reactions	O
reported	O
only	O
in	O
worldwide	O
postmarketing	O
experience,	O
not	O
seen	O
in	O
clinical	B-D016430
trials,	I-D016430
are	O
considered	O
rarer	O
and	O
are	O
italicized.)	O
Body	O
as	O
a	O
whole	O
-	O
Allergic	O
reaction,	O
anaphylactic/anaphylactoid	O
reactions	O
(including	O
shock)	B-D012769
	O

Cardiovascular	B-D002319
system	I-D002319
-	O
Hypertension,	B-D006973
congestive	O
heart	B-D006333
failure,	I-D006333
flushing,	B-D005483
palpitations,	O
syncope,	B-D013575
vasculitis	B-D014657
(including	O
necrotizing	O
and	O
allergic)	O

Digestive	B-D004064
system	I-D004064
-	O
Thirst,	B-D013894
dry	O
mouth,	B-D009055
ulcerative	B-D014456
stomatitis,	B-D013280
anorexia,	B-D000855
eructation,	B-D004884
elevated	O
liver	B-D008099
enzymes,	B-D004798
cholestatic	O
hepatitis,	B-D006505
hepatitis,	B-D006505
cholestatic	O
jaundice,	B-D007565
duodenitis,	B-D004382
jaundice,	B-D007565
hepatic	O
failure,	O
liver	B-D008099
necrosis,	B-D009336
peptic	B-D010437
ulcer	I-D010437
with	O
or	O
without	O
bleeding	O
and/or	O
perforation	O
,	O
intestinal	O
ulceration,	B-D014456
pancreatitis	B-D010195
	O

Hemic	O
and	O
lymphatic	B-D008208
system	I-D008208
-	O
Ecchymosis,	B-D004438
anemia,	B-D000740
thrombocytopenia,	B-D013921
bleeding	B-D001760
time	I-D001760
increased,	O
agranulocytosis,	B-D000380
hemolytic	O
anemia,	B-D000740
leukopenia,	B-D007970
neutropenia,	B-D009503
pancytopenia	B-D010198
	O

Metabolic	O
and	O
nutritional	O
-	O
Edema,	B-D004487
serum	B-D044967
creatinine	B-D003404
increase,	O
hyperglycemia	B-D006943
in	O
previously	O
controlled	O
diabetic	O
patients	B-D010361
	O

Nervous	B-D009420
system	I-D009420
-	O
Insomnia,	O
somnolence	O

Respiratory	B-D012137
system	I-D012137
-	O
Asthma,	B-D001249
pulmonary	O
infiltration	O
with	O
eosinophilia	B-D004802
	O

Skin	B-D012867
and	O
appendages	O
-	O
Angioedema,	B-D000799
sweating,	B-D013546
urticaria,	B-D014581
vesiculobullous	O
rash,	O
cutaneous	O
vasculitis	B-D014657
with	O
purpura,	B-D011693
Stevens-Johnson	B-D013262
Syndrome,	I-D013262
toxic	O
epidermal	O
necrolysis,	O
hyperpigmentation	B-D017495
,	O
erythema	B-D004892
multiforme	I-D004892
	O

Special	O
senses	O
-	O
Photophobia,	B-D020795
transient	O
visual	O
disturbances	O

Urogenital	B-D014566
system	I-D014566
-	O
Elevated	O
BUN,	O
renal	O
failure,	O
renal	B-D051437
insufficiency,	I-D051437
renal	O
papillary	O
necrosis	B-D009336
	O

Incidence	B-D015994
Less	O
Than	O
1%	O
-	O
Causal	O
Relationship	O
Unknown	O
(Medical	O
events	O
occurring	O
under	O
circumstances	O
where	O
causal	O
relationship	O
to	O
etodolac	B-D017308
is	O
uncertain	O

These	O
reactions	O
are	O
listed	O
as	O
alerting	O
information	O
for	O
physicians.)	B-D010820
Body	O
as	O
a	O
whole	O
-	O
Infection,	O
headache	B-D006261
	O

Cardiovascular	B-D002319
system	I-D002319
-	O
Arrhythmias,	O
myocardial	B-D009203
infarction,	I-D009203
cerebrovascular	B-C079279
accident	O

Digestive	B-D004064
system	I-D004064
-	O
Esophagitis	B-D004941
with	O
or	O
without	O
stricture	O
or	O
cardiospasm,	O
colitis	B-D003092
	O

Metabolic	O
and	O
nutritional	O
-	O
Change	O
in	O
weight	O

Nervous	B-D009420
system	I-D009420
-	O
Paresthesia,	B-D010292
confusion	B-D003221
	O

Respiratory	B-D012137
system	I-D012137
-	O
Bronchitis,	B-D001991
dyspnea,	B-D004417
pharyngitis,	B-D010612
rhinitis,	B-D012220
sinusitis	B-D012852
	O

Skin	B-D012867
and	O
appendages	O
-	O
Alopecia,	B-D000505
maculopapular	O
rash,	O
photosensitivity,	O
skin	B-D012867
peeling	O

Special	O
senses	O
-	O
Conjunctivitis,	B-D003231
deafness,	B-D003638
taste	B-D013649
perversion	O

Urogenital	B-D014566
system	I-D014566
-	O
Cystitis,	B-D003556
hematuria,	B-D006417
leukorrhea,	B-D007973
renal	O
calculus,	O
interstitial	O
nephritis,	B-D009393
uterine	O
bleeding	O
irregularities	O

Additional	O
Adverse	O
Reactions	O
Reported	O
with	O
NSAIDS	O
Body	O
as	O
a	O
whole	O
-	O
Sepsis,	B-D018805
death	B-D003643
Cardiovascular	B-D002319
system	I-D002319
-	O
Tachycardia	B-D013610
Digestive	B-D004064
system	I-D004064
-	O
Gastric	O
ulcers,	B-D014456
gastritis,	B-D005756
gastrointestinal	O
bleeding,	O
glossitis,	B-D005928
hematemesis	B-D006396
Hemic	O
and	O
lymphatic	B-D008208
system	I-D008208
-	O
Lymphadenopathy	B-D000072281
Nervous	B-D009420
system	I-D009420
-	O
Anxiety,	B-D001007
dream	O
abnormalities,	O
convulsions,	O
coma,	B-D003128
hallucinations,	B-D006212
meningitis,	B-D008581
tremors,	B-D014202
vertigo	B-D014717
Respiratory	B-D012137
system	I-D012137
-	O
Respiratory	O
depression,	B-D003863
pneumonia	B-D011014
Urogenital	B-D014566
system	I-D014566
-	O
Oliguria/polyuria,	B-D009846
proteinuria	B-D011507
WARNING:	O
RISK	B-D012306
OF	O
SERIOUS	O
CARDIOVASCULAR	O
AND	O
GASTROINTESTINAL	O
EVENTS	O
WARNING:	O
RISK	B-D012306
OF	O
SERIOUS	O
CARDIOVASCULAR	O
AND	O
GASTROINTESTINAL	O
EVENTS	O
See	O
full	O
prescribing	O
information	O
for	O
complete	O
boxed	O
warning	O

Nonsteroidal	O
anti-inflammatory	O
drugs	O
(NSAIDs)	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
cardiovascular	O
thrombotic	O
events,	O
including	O
myocardial	B-D009203
infarction	I-D009203
and	O
stroke,	B-D020521
which	O
can	O
be	O
fatal	O

This	O
risk	B-D012306
may	O
occur	O
early	B-D004423
in	O
the	O
treatment	O
and	O
may	O
increase	O
with	O
duration	O
of	O
use	O

(	O
5.1)	O
Celecoxib	B-D000068579
is	O
contraindicated	O
in	O
the	O
setting	O
of	O
coronary	B-D001026
artery	I-D001026
bypass	I-D001026
graft	O
(CABG)	O
surgery	O

(	O
4	O
,	O
5.1)	O
NSAIDs	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
gastrointestinal	O
(GI)	O
adverse	O
events	O
including	O
bleeding,	O
ulceration,	B-D014456
and	O
perforation	O
of	O
the	O
stomach	B-D013270
or	O
intestines,	B-D007422
which	O
can	O
be	O
fatal	O

These	O
events	O
can	O
occur	O
at	O
any	O
time	B-D013995
during	O
use	O
and	O
without	O
warning	O
symptoms	O

Elderly	O
patients	B-D010361
and	O
patients	B-D010361
with	O
a	O
prior	O
history	B-D006664
of	O
peptic	B-D010437
ulcer	I-D010437
disease	B-D004194
and/or	O
GI	O
bleeding	O
are	O
at	O
greater	O
risk	B-D012306
for	O
serious	O
GI	O
events	O

(	O
5.2)	O
Cardiovascular	O
Thrombotic	O
Events	O
Nonsteroidal	O
anti-inflammatory	O
drugs	O
(NSAIDs)	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
cardiovascular	O
thrombotic	O
events,	O
including	O
myocardial	B-D009203
infarction,	I-D009203
and	O
stroke,	B-D020521
which	O
can	O
be	O
fatal	O

This	O
risk	B-D012306
may	O
occur	O
early	B-D004423
in	O
the	O
treatment	O
and	O
may	O
increase	O
with	O
duration	O
of	O
use	O
[	O
see	O
Warnings	O
and	O
Precautions	O
(5.1)	O
]	O

Celecoxib	B-D000068579
is	O
contraindicated	O
in	O
the	O
setting	O
of	O
coronary	B-D001026
artery	I-D001026
bypass	I-D001026
graft	O
(CABG)	O
surgery	O
[	O
see	O
Contraindications	B-D000075202
(4)	O
,	O
Warnings	O
and	O
Precautions	O
(5.1)]	O
	O

Gastrointestinal	O
Bleeding,	O
Ulceration,	B-D014456
and	O
Perforation	O
NSAIDs	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
gastrointestinal	O
(GI)	O
adverse	O
events	O
including	O
bleeding,	O
ulceration,	B-D014456
and	O
perforation	O
of	O
the	O
stomach	B-D013270
or	O
intestines,	B-D007422
which	O
can	O
be	O
fatal	O

These	O
events	O
can	O
occur	O
at	O
any	O
time	B-D013995
during	O
use	O
and	O
without	O
warning	O
symptoms	O

Elderly	O
patients	B-D010361
and	O
patients	B-D010361
with	O
a	O
prior	O
history	B-D006664
of	O
peptic	B-D010437
ulcer	I-D010437
disease	B-D004194
and/or	O
GI	O
bleeding	O
are	O
at	O
greater	O
risk	B-D012306
for	O
serious	O
(GI)	O
events	O

[see	O
Warnings	O
and	O
Precautions	O
(5.2)]	O
5	O
WARNINGS	O
AND	O
PRECAUTIONS	O
Hepatotoxicity:	O
Inform	O
patients	B-D010361
of	O
warning	O
signs	B-D012816
and	I-D012816
symptoms	I-D012816
of	O
hepatotoxicity	O

Discontinue	O
if	O
abnormal	O
liver	B-D008099
tests	B-C004551
persist	O
or	O
worsen	O
or	O
if	O
clinical	O
signs	B-D012816
and	I-D012816
symptoms	I-D012816
of	O
liver	B-D008099
disease	B-D004194
develop	O
(	O
5.3)	O
Hypertension:	B-D006973
Patients	B-D010361
taking	O
some	O
antihypertensive	O
medications	O
may	O
have	O
impaired	O
response	O
to	O
these	O
therapies	O
when	O
taking	O
NSAIDs	O

Monitor	O
blood	B-D001794
pressure	I-D001794
(	O
5.4,	O
7)	O
Heart	B-D006333
Failure	I-D006333
and	O
Edema:	B-D004487
Avoid	O
use	O
of	O
celecoxib	B-D000068579
capsules	B-D002214
in	O
patients	B-D010361
with	O
severe	O
heart	B-D006333
failure	I-D006333
unless	O
benefits	O
are	O
expected	O
to	O
outweigh	O
risk	B-D012306
of	O
worsening	O
heart	B-D006333
failure	I-D006333
(	O
5.5)	O
Renal	O
Toxicity:	O
Monitor	O
renal	O
function	O
in	O
patients	B-D010361
with	O
renal	O
or	O
hepatic	O
impairment,	O
heart	B-D006333
failure,	I-D006333
dehydration,	B-D003681
or	O
hypovolemia	B-D020896
	O

Avoid	O
use	O
of	O
celecoxib	B-D000068579
capsules	B-D002214
in	O
patients	B-D010361
with	O
advanced	O
renal	O
disease	B-D004194
unless	O
benefits	O
are	O
expected	O
to	O
outweigh	O
risk	B-D012306
of	O
worsening	O
renal	O
function	O
(	O
5.6)	O
Anaphylactic	O
Reactions:	O
Seek	O
emergency	O
help	O
if	O
an	O
anaphylactic	O
reaction	O
occurs	O
(	O
5.7)	O
Exacerbation	O
of	O
Asthma	B-D001249
Related	O
to	O
Aspirin	B-D001241
Sensitivity:	O
Celecoxib	B-D000068579
capsules	B-D002214
are	O
contraindicated	O
in	O
patients	B-D010361
with	O
aspirin-sensitive	B-D001241
asthma	B-D001249
	O

Monitor	O
patients	B-D010361
with	O
preexisting	O
asthma	B-D001249
(without	O
aspirin	B-D001241
sensitivity)	O
(	O
5.8)	O
Serious	O
Skin	B-D012867
Reactions:	O
Discontinue	O
celecoxib	B-D000068579
capsules	B-D002214
at	O
first	O
appearance	O
of	O
skin	B-D012867
rash	O
or	O
other	O
signs	O
of	O
hypersensitivity	B-D006967
(	O
5.9)	O
Premature	B-C070504
Closure	O
of	O
Fetal	O
Ductus	B-D004373
Arteriosus:	I-D004373
Avoid	O
use	O
in	O
pregnant	B-D037841
women	I-D037841
starting	O
at	O
30	O
weeks	O
of	O
gestation	O
(	O
5.10,	O
8.1)	O
Hematologic	O
Toxicity:	O
Monitor	O
hemoglobin	O
or	O
hematocrit	B-D006400
in	O
patients	B-D010361
with	O
any	O
signs	O
or	O
symptoms	O
of	O
anemia	B-D000740
(	O
5.11,	O
7)	O
5.1	O
Cardiovascular	O
Thrombotic	O
Events	O
Clinical	B-D016430
trials	I-D016430
of	O
several	O
COX-2	O
selective	O
and	O
nonselective	O
NSAIDs	O
of	O
up	O
to	O
three	O
years	O
duration	O
have	O
shown	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
cardiovascular	O
(CV)	O
thrombotic	O
events,	O
including	O
myocardial	B-D009203
infarction	I-D009203
(MI)	O
and	O
stroke,	B-D020521
which	O
can	O
be	O
fatal	O

Based	O
on	O
available	O
data,	O
it	O
is	O
unclear	O
that	O
the	O
risk	B-D012306
for	O
CV	O
thrombotic	O
events	O
is	O
similar	O
for	O
all	O
NSAIDs	O

The	O
relative	O
increase	O
in	O
serious	O
CV	O
thrombotic	O
events	O
over	O
baseline	O
conferred	O
by	O
NSAID	O
use	O
appears	O
to	O
be	O
similar	O
in	O
those	O
with	O
and	O
without	O
known	O
CV	O
disease	B-D004194
or	O
risk	B-D012307
factors	I-D012307
for	O
CV	O
disease	B-D004194
	O

However,	O
patients	B-D010361
with	O
known	O
CV	O
disease	B-D004194
or	O
risk	B-D012307
factors	I-D012307
had	O
a	O
higher	O
absolute	O
incidence	B-D015994
of	O
excess	O
serious	O
CV	O
thrombotic	O
events,	O
due	O
to	O
their	O
increased	O
baseline	O
rate	O

Some	O
observational	B-D019370
studies	O
found	O
that	O
this	O
increased	O
risk	B-D012306
of	O
serious	O
CV	O
thrombotic	O
events	O
began	O
as	O
early	B-D004423
as	O
the	O
first	O
weeks	O
of	O
treatment	O

The	O
increase	O
in	O
CV	O
thrombotic	O
risk	B-D012306
has	O
been	O
observed	O
most	O
consistently	O
at	O
higher	O
doses	O

Clinical	B-D016430
trials	I-D016430
of	O
several	O
COX-2	O
selective	O
and	O
nonselective	O
NSAIDs	O
of	O
up	O
to	O
three	O
years	O
duration	O
have	O
shown	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
cardiovascular	O
(CV)	O
thrombotic	O
events,	O
including	O
myocardial	B-D009203
infarction	I-D009203
(MI)	O
and	O
stroke,	B-D020521
which	O
can	O
be	O
fatal	O

Based	O
on	O
available	O
data,	O
it	O
is	O
unclear	O
that	O
the	O
risk	B-D012306
for	O
CV	O
thrombotic	O
events	O
is	O
similar	O
for	O
all	O
NSAIDs	O

The	O
relative	O
increase	O
in	O
serious	O
CV	O
thrombotic	O
events	O
over	O
baseline	O
conferred	O
by	O
NSAID	O
use	O
appears	O
to	O
be	O
similar	O
in	O
those	O
with	O
and	O
without	O
known	O
CV	O
disease	B-D004194
or	O
risk	B-D012307
factors	I-D012307
for	O
CV	O
disease	B-D004194
	O

However,	O
patients	B-D010361
with	O
known	O
CV	O
disease	B-D004194
or	O
risk	B-D012307
factors	I-D012307
had	O
a	O
higher	O
absolute	O
incidence	B-D015994
of	O
excess	O
serious	O
CV	O
thrombotic	O
events,	O
due	O
to	O
their	O
increased	O
baseline	O
rate	O

Some	O
observational	B-D019370
studies	O
found	O
that	O
this	O
increased	O
risk	B-D012306
of	O
serious	O
CV	O
thrombotic	O
events	O
began	O
as	O
early	B-D004423
as	O
the	O
first	O
weeks	O
of	O
treatment	O

The	O
increase	O
in	O
CV	O
thrombotic	O
risk	B-D012306
has	O
been	O
observed	O
most	O
consistently	O
at	O
higher	O
doses	O

In	O
the	O
APC	O
(Adenoma	O
Prevention	O
with	O
Celecoxib)	B-D000068579
trial,	O
the	O
hazard	O
ratio	O
for	O
the	O
composite	O
endpoint	O
of	O
cardiovascular	O
death,	B-D003643
MI,	O
or	O
stroke	B-D020521
was	O
3.4	O
(95%	O
CI	O
1.4	O
–	O
8.5)	O
for	O
celecoxib	B-D000068579
capsules	B-D002214
400	O
mg	O
twice	O
daily	O
and	O
2.8	O
(95%	O
CI	O
1.1	O
–	O
7.2)	O
with	O
celecoxib	B-D000068579
capsules	B-D002214
200	O
mg	O
twice	O
daily	O
compared	O
to	O
placebo	O

Cumulative	O
rates	O
for	O
this	O
composite	O
endpoint	O
over	O
3	O
years	O
were	O
3.0%	O
(20/671	O
subjects)	O
and	O
2.5%	O
(17/685	O
subjects),	O
respectively,	B-D000078682
compared	O
to	O
0.9%	O
(6/679	O
subjects)	O
with	O
placebo	O
treatment	O

The	O
increases	O
in	O
both	O
celecoxib	B-D000068579
dose	O
groups	O
versus	O
placebo-treated	O
patients	B-D010361
were	O
mainly	O
due	O
to	O
an	O
increased	O
incidence	B-D015994
of	O
myocardial	B-D009203
infarction	I-D009203
[	O
]	O

In	O
the	O
APC	O
(Adenoma	O
Prevention	O
with	O
Celecoxib)	B-D000068579
trial,	O
the	O
hazard	O
ratio	O
for	O
the	O
composite	O
endpoint	O
of	O
cardiovascular	O
death,	B-D003643
MI,	O
or	O
stroke	B-D020521
was	O
3.4	O
(95%	O
CI	O
1.4	O
–	O
8.5)	O
for	O
celecoxib	B-D000068579
capsules	B-D002214
400	O
mg	O
twice	O
daily	O
and	O
2.8	O
(95%	O
CI	O
1.1	O
–	O
7.2)	O
with	O
celecoxib	B-D000068579
capsules	B-D002214
200	O
mg	O
twice	O
daily	O
compared	O
to	O
placebo	O

Cumulative	O
rates	O
for	O
this	O
composite	O
endpoint	O
over	O
3	O
years	O
were	O
3.0%	O
(20/671	O
subjects)	O
and	O
2.5%	O
(17/685	O
subjects),	O
respectively,	B-D000078682
compared	O
to	O
0.9%	O
(6/679	O
subjects)	O
with	O
placebo	O
treatment	O

The	O
increases	O
in	O
both	O
celecoxib	B-D000068579
dose	O
groups	O
versus	O
placebo-treated	O
patients	B-D010361
were	O
mainly	O
due	O
to	O
an	O
increased	O
incidence	B-D015994
of	O
myocardial	B-D009203
infarction	I-D009203
[	O
see	O
Clinical	O
Studies	O
(14.6)	O
]	O

minimize	O
the	O
potential	O
risk	B-D012306
for	O
an	O
adverse	O
CV	O
event	O
in	O
NSAID-treated	O
patients,	B-D010361
use	O
the	O
lowest	O
effective	O
dose	O
for	O
the	O
shortest	O
duration	O
possible	O

Physicians	B-D010820
and	O
patients	B-D010361
should	O
remain	O
alert	O
for	O
the	O
development	O
of	O
such	O
events,	O
throughout	O
the	O
entire	O
treatment	O
course,	O
even	O
in	O
the	O
absence	O
