SERIOUS	O
CARDIOVASCULAR	O
AND	O
GASTROINTESTINAL	O
EVENTS	O
Cardiovascular	O
Thrombotic	O
Events	O
Nonsteroidal	O
anti-inflammatory	O
drugs	O
(NSAIDs)	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
cardiovascular	O
thrombotic	O
events,	O
including	O
myocardial	B-D009203
infarction	I-D009203
and	O
stroke,	B-D020521
which	O
can	O
be	O
fatal	O

This	O
risk	B-D012306
may	O
occur	O
early	B-D004423
in	O
treatment	O
and	O
may	O
increase	O
with	O
duration	O
of	O
use	O
[see	O
Warnings	O
and	O
Precautions	O
(5.1)]	O

Diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
is	O
contraindicated	O
in	O
the	O
setting	O
of	O
coronary	B-D001026
artery	I-D001026
bypass	I-D001026
graft	O
(CABG)	O
surgery	O
[see	O
Contraindications	B-D000075202
(4)	O
and	O
Warnings	O
and	O
Precautions	O
(5.1)]	O

Gastrointestinal	O
Bleeding,	O
Ulceration,	B-D014456
and	O
Perforation	O
NSAID	O
s	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
gastrointestinal	O
(GI)	O
adverse	O
events	O
including	O
bleeding,	O
ulceration,	B-D014456
and	O
perforation	O
of	O
the	O
stomach	B-D013270
or	O
intestines,	B-D007422
which	O
can	O
be	O
fatal	O

These	O
events	O
can	O
occur	O
at	O
any	O
time	B-D013995
during	O
use	O
and	O
without	O
warning	O
symptoms	O

Elderly	O
patients	B-D010361
and	O
patients	B-D010361
with	O
a	O
prior	O
history	B-D006664
of	O
peptic	B-D010437
ulcer	I-D010437
disease	B-D004194
and	O
or	O
GI	O
bleeding	O
are	O
at	O
greater	O
risk	B-D012306
for	O
serious	O
GI	O
events	O
[see	O
Warnings	O
and	O
Precautions	O
(5.2)]	O
	O

WARNING:	O
RISK	B-D012306
OF	O
SERIOUS	O
CARDIOVASCULAR	O
AND	O
GASTROINTESTINAL	O
Events	O
See	O
full	O
prescribing	O
information	O
for	O
complete	O
boxed	O
warning	O

Nonsteroidal	O
anti-inflammatory	O
drugs	O
(NSAIDs)	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
cardiovascular	O
thrombotic	O
events,	O
including	O
myocardial	B-D009203
infarction	I-D009203
and	O
stroke,	B-D020521
which	O
can	O
be	O
fatal	O

This	O
risk	B-D012306
may	O
occur	O
early	B-D004423
in	O
treatment	O
and	O
may	O
increase	O
with	O
duration	O
of	O
use	O

(5.1)	O
Diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
is	O
contraindicated	O
in	O
the	O
setting	O
of	O
coronary	B-D001026
artery	I-D001026
bypass	I-D001026
graft	O
(CABG)	O
surgery	O

(4,	O
5.1)	O
NSAIDs,	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
gastrointestinal	O
(GI)	O
adverse	O
events	O
including	O
bleeding,	O
ulceration,	B-D014456
and	O
perforation	O
of	O
the	O
stomach	B-D013270
or	O
intestines,	B-D007422
which	O
can	O
be	O
fatal	O

These	O
events	O
can	O
occur	O
at	O
any	O
time	B-D013995
during	O
use	O
and	O
without	O
warning	O
symptoms	O

Elderly	O
patients	B-D010361
and	O
patients	B-D010361
with	O
a	O
prior	O
history	B-D006664
of	O
peptic	B-D010437
ulcer	I-D010437
disease	B-D004194
and	O
or	O
GI	O
bleeding	O
are	O
at	O
greater	O
risk	B-D012306
for	O
serious	O
GI	O
events	O

(5.2)	O
5	O
WARNINGS	O
AND	O
PRECAUTIONS	O
Hepatotoxicity:	O
Inform	O
patients	B-D010361
of	O
warning	O
signs	B-D012816
and	I-D012816
symptoms	I-D012816
of	O
hepatotoxicity	O

Discontinue	O
if	O
abnormal	O
liver	B-D008099
tests	B-C004551
persist	O
or	O
worsen	O
or	O
if	O
clinical	O
signs	B-D012816
and	I-D012816
symptoms	I-D012816
of	O
liver	B-D008099
disease	B-D004194
develop	O
(5.3)	O
Hypertension:	B-D006973
Patients	B-D010361
taking	O
some	O
antihypertensive	O
medications	O
may	O
have	O
impaired	O
response	O
to	O
these	O
therapies	O
when	O
taking	O
NSAIDs	O

Monitor	O
blood	B-D001794
pressure	I-D001794
(5.4.7)	O
Heart	B-D006333
Failure	I-D006333
and	O
Edema:	B-D004487
Avoid	O
use	O
of	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
in	O
patients	B-D010361
with	O
severe	O
heart	B-D006333
failure	I-D006333
unless	O
benefits	O
are	O
expected	O
to	O
outweigh	O
risk	B-D012306
of	O
worsening	O
heart	B-D006333
failure	I-D006333
(5.5)	O
Renal	O
Toxicity:	O
Monitor	O
renal	O
function	O
in	O
patients	B-D010361
with	O
renal	O
or	O
hepatic	O
impairment,	O
heart	B-D006333
failure,	I-D006333
dehydration,	B-D003681
or	O
hypovolemia	B-D020896
	O

Avoid	O
use	O
of	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
in	O
patients	B-D010361
with	O
advanced	O
renal	O
disease	B-D004194
unless	O
benefits	O
are	O
expected	O
to	O
outweigh	O
risk	B-D012306
of	O
worsening	O
renal	O
function	O
(5.6)	O
Anaphylactic	O
Reactions:	O
Seek	O
emergency	O
help	O
if	O
an	O
anaphylactic	O
reaction	O
occurs	O
(5.7)	O
Exacerbation	O
of	O
Asthma	B-D001249
Related	O
to	O
Aspirin	B-D001241
Sensitivity:	O
Diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
is	O
contraindicated	O
in	O
patients	B-D010361
with	O
aspirin-sensitive	B-D001241
asthma	B-D001249
	O

Monitor	O
patients	B-D010361
with	O
preexisting	O
asthma	B-D001249
(without	O
aspirin	B-D001241
sensitivity)	O
(5.8)	O
Serious	O
Skin	B-D012867
Reactions:	O
Discontinue	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
at	O
first	O
appearance	O
of	O
skin	B-D012867
rash	O
or	O
other	O
signs	O
of	O
hypersensitivity	B-D006967
(5.9)	O
Premature	B-C070504
Closure	O
of	O
Fetal	O
Ductus	B-D004373
Arteriosus:	I-D004373
Avoid	O
use	O
in	O
pregnant	B-D037841
women	I-D037841
starting	O
at	O
30	O
weeks	O
gestation	O
(5.10,8.1)	O
Hematologic	O
Toxicity:	O
Monitor	O
hemoglobin	O
or	O
hematocrit	B-D006400
in	O
patients	B-D010361
with	O
any	O
signs	O
or	O
lsymptoms	O
of	O
anemia	B-D000740
(5.11,7)	O
Exposure	O
to	O
light:	B-D008027
Avoid	O
exposure	O
of	O
treated	O
knee(s)	B-D007717
to	O
natural	O
or	O
artificial	B-D001154
sunlight	B-D013472
	O

(5.14)	O
Eye	B-D005123
Contact:	O
Avoid	O
contact	O
of	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
with	O
eyes	B-D005123
and	O
mucosa	O

(5.15)	O
Oral	O
Nonsteroidal	O
Anti-inflammatory	O
Drugs:	O
Avoid	O
concurrent	O
use	O
with	O
oral	O
NSAIDs	O

(5.16)	O
5.1	O
Cardiovascular	O
Thrombotic	O
Events	O
Clinical	B-D016430
trials	I-D016430
of	O
several	O
COX-2	O
selective	O
and	O
nonselective	O
NSAIDs	O
of	O
up	O
to	O
three	O
years	O
duration	O
have	O
shown	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
cardiovascular	O
(CV)	O
thrombotic	O
events,	O
including	O
myocardial	B-D009203
infarction	I-D009203
(MI)	O
and	O
stroke,	B-D020521
which	O
can	O
be	O
fatal	O

Based	O
on	O
available	O
data,	O
it	O
is	O
unclear	O
that	O
the	O
risk	B-D012306
for	O
CV	O
thrombotic	O
events	O
is	O
similar	O
for	O
all	O
NSAIDs	O

The	O
relative	O
increase	O
in	O
serious	O
CV	O
thrombotic	O
events	O
over	O
baseline	O
conferred	O
by	O
NSAID	O
use	O
appears	O
to	O
be	O
similar	O
in	O
those	O
with	O
and	O
without	O
known	O
CV	O
disease	B-D004194
or	O
risk	B-D012307
factors	I-D012307
for	O
CV	O
disease	B-D004194
	O

However,	O
patients	B-D010361
with	O
known	O
CV	O
disease	B-D004194
or	O
risk	B-D012307
factors	I-D012307
had	O
a	O
higher	O
absolute	O
incidence	B-D015994
of	O
excess	O
serious	O
CV	O
thrombotic	O
events,	O
due	O
to	O
their	O
increased	O
baseline	O
rate	O

Some	O
observational	B-D019370
studies	O
found	O
that	O
this	O
increased	O
risk	B-D012306
of	O
serious	O
CV	O
thrombotic	O
events	O
began	O
as	O
early	B-D004423
as	O
the	O
first	O
weeks	O
of	O
treatment	O

The	O
increase	O
in	O
CV	O
thrombotic	O
risk	B-D012306
has	O
been	O
observed	O
most	O
consistently	O
at	O
higher	O
doses	O

To	O
minimize	O
the	O
potential	O
risk	B-D012306
for	O
an	O
adverse	O
CV	O
event	O
in	O
NSAID-treated	O
patients,	B-D010361
use	O
the	O
lowest	O
effective	O
dose	O
for	O
the	O
shortest	O
duration	O
possible	O

Physicians	B-D010820
and	O
patients	B-D010361
should	O
remain	O
alert	O
for	O
the	O
development	O
of	O
such	O
events,	O
throughout	O
the	O
entire	O
treatment	O
course,	O
even	O
in	O
the	O
absence	O
of	O
previous	O
CV	O
symptoms	O

Patients	B-D010361
should	O
be	O
informed	O
about	O
the	O
symptoms	O
of	O
serious	O
CV	O
events	O
and	O
the	O
steps	O
to	O
take	O
if	O
they	O
occur	O

There	O
is	O
no	O
consistent	O
evidence	O
that	O
concurrent	O
use	O
of	O
aspirin	B-D001241
mitigates	O
the	O
increased	O
risk	B-D012306
of	O
serious	O
CV	O
thrombotic	O
events	O
associated	O
with	O
NSAID	O
use	O

The	O
concurrent	O
use	O
of	O
aspirin	B-D001241
and	O
an	O
NSAID,	O
such	O
as	O
diclofenac,	B-D004008
increases	O
the	O
risk	B-D012306
of	O
serious	O
gastrointestinal	O
(GI)	O
events	O
[see	O
Warnings	O
and	O
Precautions	O
(5.2)]	O

Status	O
Post	O
Coronary	B-D001026
Artery	I-D001026
Bypass	I-D001026
Graft	O
(CABG)	O
Surgery	O
Two	O
large,	O
controlled,	O
clinical	B-D016430
trials	I-D016430
of	O
a	O
COX-2	O
selective	O
NSAID	O
for	O
the	O
treatment	O
of	O
pain	B-D010146
in	O
the	O
first	O
10	O
-	O
14	O
days	O
following	O
CABG	O
surgery	O
found	O
an	O
increased	O
incidence	B-D015994
of	O
myocardial	B-D009203
infarction	I-D009203
and	O
stroke	B-D020521
[see	O
Contraindications	B-D000075202
(4)]	O

Post-MI	O
Patients	B-D010361
Observational	B-D019370
studies	O
conducted	O
in	O
the	O
Danish	O
National	O
Registry	O
have	O
demonstrated	O
that	O
patients	B-D010361
treated	O
with	O
NSAIDs	O
in	O
the	O
post-MI	O
period	O
were	O
at	O
increased	O
risk	B-D012306
of	O
reinfarction,	O
CV-related	O
death,	B-D003643
and	O
all-cause	O
mortality	B-D009026
beginning	O
in	O
the	O
first	O
week	O
of	O
treatment	O

In	O
this	O
same	O
cohort,	O
the	O
incidence	B-D015994
of	O
death	B-D003643
in	O
the	O
first	O
year	O
post-MI	O
was	O
20	O
per	O
100	O
person	O
years	O
in	O
NSAID-treated	O
patients	B-D010361
compared	O
to	O
12	O
per	O
100	O
person	O
years	O
in	O
non-NSAID	O
exposed	O
patients	B-D010361
	O

Although	O
the	O
absolute	O
rate	O
of	O
death	B-D003643
declined	O
somewhat	O
after	O
the	O
first	O
year	O
post-MI,	O
the	O
increased	O
relative	O
risk	B-D012306
of	O
death	B-D003643
in	O
NSAID	O
users	O
persisted	O
over	O
at	O
least	O
the	O
next	O
four	O
years	O
of	O
follow-up	O

Avoid	O
the	O
use	O
of	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
in	O
patients	B-D010361
with	O
a	O
recent	O
MI	O
unless	O
the	O
benefits	O
are	O
expected	O
to	O
outweigh	O
the	O
risk	B-D012306
of	O
recurrent	O
CV	O
thrombotic	O
events	O

If	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
is	O
used	O
in	O
patients	B-D010361
with	O
a	O
recent	O
MI,	O
monitor	O
patients	B-D010361
for	O
signs	O
of	O
cardiac	B-D002299
ischemia	B-D007511
	O

5.2	O
Gastrointestinal	O
Bleeding,	O
Ulceration	B-D014456
and	O
Perforation	O
NSAIDs,	O
including	O
diclofenac,	B-D004008
cause	O
serious	O
gastrointestinal	O
(GI)	O
adverse	O
events	O
including	O
inflammation	B-D007249
bleeding,	O
ulceration,	B-D014456
and	O
perforation	O
of	O
the	O
esophagus,	B-D004947
stomach,	B-D013270
small	O
intestine,	O
or	O
large	O
intestine,	O
which	O
can	O
be	O
fatal	O

These	O
serious	O
adverse	O
events	O
can	O
occur	O
at	O
any	O
time,	B-D013995
with	O
or	O
without	O
warning	O
symptoms,	O
in	O
patients	B-D010361
treated	O
with	O
NSAIDs	O

Only	O
one	O
in	O
five	O
patients	B-D010361
who	O
develop	O
a	O
serious	O
upper	O
GI	O
adverse	O
event	O
on	O
NSAID	O
therapy	O
is	O
symptomatic	O

Upper	O
GI	O
ulcers,	B-D014456
gross	O
bleeding,	O
or	O
perforation	O
caused	O
by	O
NSAIDs	O
occurred	O
in	O
approximately	O
1%	O
of	O
patients	B-D010361
treated	O
for	O
3	O
-	O
6	O
months,	O
and	O
in	O
about	O
2	O
%-	O
4%	O
of	O
patients	B-D010361
treated	O
for	O
one	O
year	O

However,	O
even	O
short-term	O
NSAID	O
therapy	O
is	O
not	O
without	O
risk	B-D012306
	O

Risk	B-D012307
Factors	I-D012307
for	O
GI	O
Bleeding,	O
Ulceration,	B-D014456
and	O
Perforation	O
Patients	B-D010361
with	O
a	O
prior	O
history	B-D006664
of	O
peptic	B-D010437
ulcer	I-D010437
disease	B-D004194
and/or	O
GI	O
bleeding	O
who	O
used	O
NSAIDs	O
had	O
a	O
greater	O
than	O
10-fold	O
increased	O
risk	B-D012306
for	O
developing	O
a	O
GI	O
bleed	O
compared	O
to	O
patients	B-D010361
without	O
these	O
risk	B-D012307
factors	I-D012307
	O

Other	O
factors	O
that	O
increase	O
the	O
risk	B-D012306
of	O
GI	O
bleeding	O
in	O
patients	B-D010361
treated	O
with	O
NSAIDs	O
include	O
longer	O
duration	O
of	O
NSAID	O
therapy;	O
concomitant	O
use	O
of	O
oral	O
corticosteroids,	O
aspirin,	B-D001241
anticoagulants,	B-D000925
or	O
selective	O
serotonin	B-D012701
reuptake	O
inhibitors	O
(SSRIs);	O
smoking;	B-D012907
use	O
of	O
alcohol;	O
older	O
age;	O
and	O
poor	O
general	O
health	B-D006304
status	I-D006304
	O

Most	O
postmarketing	O
reports	O
of	O
fatal	O
GI	O
events	O
occurred	O
in	O
elderly	O
or	O
debilitated	O
patients	B-D010361
	O

Additionally,	O
patients	B-D010361
with	O
advanced	O
liver	B-D008099
disease	B-D004194
and/or	O
coagulopathy	O
are	O
at	O
increased	O
risk	B-D012306
for	O
GI	O
bleeding	O

Strategies	O
to	O
Minimize	O
the	O
GI	O
Risks	B-D012306
in	O
NSAID-treated	O
patients:	B-D010361
Use	O
the	O
lowest	O
effective	O
dosage	O
for	O
the	O
shortest	O
possible	O
duration	O

Avoid	O
administration	O
of	O
more	O
than	O
one	O
NSAID	O
at	O
a	O
time	B-D013995
	O

Avoid	O
use	O
in	O
patients	B-D010361
at	O
higher	O
risk	B-D012306
unless	O
benefits	O
are	O
expected	O
to	O
outweigh	O
the	O
increased	O
risk	B-D012306
of	O
bleeding	O

For	O
such	O
patients,	B-D010361
as	O
well	O
as	O
those	O
with	O
active	O
GI	O
bleeding,	O
consider	O
alternate	O
therapies	O
other	O
than	O
NSAIDs	O

Remain	O
alert	O
for	O
signs	B-D012816
and	I-D012816
symptoms	I-D012816
of	O
GI	O
ulceration	B-D014456
and	O
bleeding	O
during	O
NSAID	O
therapy	O

If	O
a	O
serious	O
GI	O
adverse	O
event	O
is	O
suspected,	O
promptly	O
initiate	O
evaluation	O
and	O
treatment,	O
and	O
discontinue	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
until	O
a	O
serious	O
GI	O
adverse	O
event	O
is	O
ruled	O
out	O

In	O
the	O
setting	O
of	O
concomitant	O
use	O
of	O
low-dose	O
aspirin	B-D001241
for	O
cardiac	B-D002299
prophylaxis,	O
monitor	O
patients	B-D010361
more	O
closely	O
for	O
evidence	O
of	O
GI	O
bleeding	O
[see	O
Drug	B-D004347
Interactions	I-D004347
(7)]	O

5.3	O
Hepatotoxicity	O
In	O
clinical	B-D016430
trials,	I-D016430
of	O
oral	O
diclofenac-containing	B-D004008
products,	O
meaningful	O
elevations	O
(i.e.,	O
more	O
than	O
3	O
times	B-D013995
the	O
ULN)	O
of	O
AST	O
(SGOT)	O
were	O
observed	O
in	O
about	O
2%	O
of	O
approximately	O
5,700	O
patients	B-D010361
at	O
some	O
time	B-D013995
during	O
diclofenac	B-D004008
treatment	O
(ALT	O
was	O
not	O
measured	O
in	O
all	O
studies)	O

In	O
a	O
large,	O
open-label,	O
controlled	O
trial	O
of	O
3,700	O
patients	B-D010361
treated	O
with	O
oral	O
diclofenac	B-D004008
for	O
2-6	O
months,	O
patients	B-D010361
were	O
monitored	O
first	O
at	O
8	O
weeks	O
and	O
1,200	O
patients	B-D010361
were	O
monitored	O
again	O
at	O
24	O
weeks	O

Meaningful	O
elevations	O
of	O
ALT	O
and/or	O
AST	O
occurred	O
in	O
about	O
4%	O
of	O
3,700	O
patients	B-D010361
and	O
included	O
marked	O
elevations	O
(greater	O
than	O
8	O
times	B-D013995
the	O
ULN)	O
in	O
about	O
1%	O
of	O
the	O
3,700	O
patients	B-D010361
	O

In	O
that	O
open-	O
label	O
study,	O
a	O
higher	O
incidence	B-D015994
of	O
borderline	O
(less	O
than	O
3	O
times	B-D013995
the	O
ULN),	O
moderate	O
(3-8	O
times	B-D013995
the	O
ULN),	O
and	O
marked	O
(greater	O
than	O
8	O
times	B-D013995
the	O
ULN)	O
elevations	O
of	O
ALT	O
or	O
AST	O
was	O
observed	O
in	O
patients	B-D010361
receiving	O
diclofenac	B-D004008
when	O
compared	O
to	O
other	O
NSAIDs	O

Elevations	O
in	O
transaminases	B-D000637
were	O
seen	O
more	O
frequently	O
in	O
patients	B-D010361
with	O
osteoarthritis	B-D010003
than	O
in	O
those	O
with	O
rheumatoid	B-D012250
arthritis	B-D001168
	O

Almost	O
all	O
meaningful	O
elevations	O
in	O
transaminases	B-D000637
were	O
detected	O
before	O
patients	B-D010361
became	O
symptomatic	O

Abnormal	O
tests	B-C004551
occurred	O
during	O
the	O
first	O
2	O
months	O
of	O
therapy	O
with	O
diclofenac	B-D004008
in	O
42	O
of	O
the	O
51	O
patients	B-D010361
in	O
all	O
trials	O
who	O
developed	O
marked	O
transaminase	O
elevations	O

In	O
postmarketing	O
reports,	O
cases	O
of	O
drug-induced	O
hepatotoxicity	O
have	O
been	O
reported	O
in	O
the	O
first	O
month,	O
and	O
in	O
some	O
cases,	O
the	O
first	O
2	O
months	O
of	O
therapy,	O
but	O
can	O
occur	O
at	O
any	O
time	B-D013995
during	O
treatment	O
with	O
diclofenac	B-D004008
	O

Postmarketing	O
surveillance	O
has	O
reported	O
cases	O
of	O
severe	O
hepatic	O
reactions,	O
including	O
liver	B-D008099
necrosis,	B-D009336
jaundice,	B-D007565
fulminant	O
hepatitis	B-D006505
with	O
and	O
without	O
jaundice,	B-D007565
and	O
liver	B-D017093
failure	I-D017093
	O

Some	O
of	O
these	O
reported	O
cases	O
resulted	O
in	O
fatalities	O
or	O
liver	B-D016031
transplantation	I-D016031
	O

In	O
a	O
European	B-D005060
retrospective	O
population-based,	B-D011153
case-controlled	O
study,	O
10	O
cases	O
of	O
diclofenac	B-D004008
associated	O
drug-induced	O
liver	B-D008099
injury	O
with	O
current	O
use	O
compared	O
with	O
non-use	O
of	O
diclofenac	B-D004008
were	O
associated	O
with	O
a	O
statistically	O
significant	O
4-fold	O
adjusted	O
odds	B-D016017
ratio	I-D016017
of	O
liver	B-D008099
injury	O

In	O
this	O
particular	O
study,	O
based	O
on	O
an	O
overall	B-D016424
number	O
of	O
10	O
cases	O
of	O
liver	B-D008099
injury	O
associated	O
with	O
diclofenac,	B-D004008
the	O
adjusted	O
odds	B-D016017
ratio	I-D016017
increased	O
further	O
with	O
female	B-D005260
gender,	O
doses	O
of	O
150	O
mg	O
or	O
more,	O
and	O
duration	O
of	O
use	O
for	O
more	O
then	O
90	O
days	O

Physicians	B-D010820
should	O
measure	O
transaminases	B-D000637
at	O
baseline	O
and	O
periodically	B-D020492
in	O
patients	B-D010361
receiving	O
long-term	O
therapy	O
with	O
diclofenac,	B-D004008
because	O
severe	O
hepatotoxicity	O
may	O
develop	O
without	O
a	O
prodrome	O
of	O
distinguishing	O
symptoms	O

The	O
optimum	O
times	B-D013995
for	O
making	O
the	O
first	O
and	O
subsequent	O
transaminase	O
measurements	O
are	O
not	O
known	O

Based	O
on	O
clinical	B-D016430
trial	I-D016430
data	O
and	O
postmarketing	O
experiences,	O
transaminases	B-D000637
should	O
be	O
monitored	O
within	O
4	O
to	O
8	O
weeks	O
after	O
initiating	O
treatment	O
with	O
diclofenac	B-D004008
	O

However,	O
severe	O
hepatic	O
reactions	O
can	O
occur	O
at	O
any	O
time	B-D013995
during	O
treatment	O
with	O
diclofenac	B-D004008
	O

If	O
abnormal	O
liver	B-D008099
tests	B-C004551
persist	O
or	O
worsen,	O
if	O
clinical	O
signs	O
and/or	O
symptoms	O
consistent	O
with	O
liver	B-D008099
disease	B-D004194
develop,	O
or	O
if	O
systemic	O
manifestations	O
occur	O
(e.g.,	O
eosinophilia,	B-D004802
rash,	O
abdominal	B-D015746
pain,	I-D015746
diarrhea,	B-D003967
dark	O
urine,	B-D014556
etc.),	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
should	O
be	O
discontinued	O
immediately	O

Inform	O
patients	B-D010361
of	O
the	O
warning	O
signs	B-D012816
and	I-D012816
symptoms	I-D012816
of	O
hepatotoxicity	O
(e.g.,	O
nausea,	B-D009325
fatigue,	B-D005221
lethargy,	B-D053609
diarrhea,	B-D003967
pruritus,	B-D011537
jaundice,	B-D007565
right	O
upper	O
quadrant	O
tenderness,	O
and	O
"flu-like"	O
symptoms)	O

If	O
clinical	O
signs	B-D012816
and	I-D012816
symptoms	I-D012816
consistent	O
with	O
liver	B-D008099
disease	B-D004194
develop,	O
or	O
if	O
systemic	O
manifestations	O
occur	O
(e.g.,	O
eosinophilia,	B-D004802
rash,	O
etc.),	O
discontinue	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
immediately,	O
and	O
perform	O
a	O
clinical	O
evaluation	O
of	O
the	O
patient	O

To	O
minimize	O
the	O
potential	O
risk	B-D012306
for	O
an	O
adverse	O
liver-related	B-D008099
event	O
in	O
patients	B-D010361
treated	O
with	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution,	O
use	O
the	O
lowest	O
effective	O
dose	O
for	O
the	O
shortest	O
duration	O
possible	O

Exercise	B-D015444
caution	O
when	O
prescribing	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution	O
with	O
concomitant	O
drugs	O
that	O
are	O
known	O
to	O
be	O
potentially	O
hepatotoxic	O
(e.g.,	O
acetaminophen,	B-D000082
antibiotics,	O
antiepileptics)	O

5.4	O
Hypertension	B-D006973
NSAIDs,	O
including	O
diclofenac	B-D004008
sodium	B-D012964
topical	O
solution,	O
can	O
lead	B-D007854
to	O
new	O
onset	O
of	O
hypertension,	B-D006973
or	O
worsening	O
of	O
preexisting	O
